IntentID,IntentName,Query,Response,,,
,期貨,金融期貨,如國債期貨、股指期貨。在期貨交易中，任何交易者必須按照其所買賣期貨合約價值的一定比例（通常為5-10%）繳納資金，作為其履行期貨合約的財力擔保，然後才能參與期貨合約的買賣，並視價格變動情況確定是否追繳資金。這種制度就是按金制度，所交的資金就是按金。,,,
,期貨,按金制度,在期貨交易中，任何交易者必須按照其所買賣期貨合約價值的一定比例（通常為5-10%）繳納資金，作為其履行期貨合約的財力擔保，然後才能參與期貨合約的買賣，並視價格變動情況確定是否追繳資金。這種制度就是按金制度，所交的資金就是按金。,,,
,期貨,每日結算制度,期貨交易的結算是由交易所統一組織進行的。期貨交易所實行每日無負債結算制度，又稱「逐日盯市」，是指每日交易結束後，交易所按當日結算價結算所有合約的盈虧、交易按金及手續費、稅金等費用，對應收應付的款項同時劃轉，相應增加或減少會員的結算準備金。(資料來源:維基百科),,,
,期貨,漲跌停板制度,漲跌停板制度又稱每日價格最大波動限制，即指期貨合約在一個交易日中的交易價格波動不得高於或低於規定的漲跌幅度，超過該漲跌幅度的報價將被視為無效，不能成交。(資料來源:維基百科),,,
,期貨,持倉限額制度,持倉限額制度是指期貨交易所為了防範操縱市場價格的行為和防止期貨市場風險過度集中於少數投資者，對會員及客戶的持倉數量進行限制的制度。超過限額交易所可按規定強行平倉或提高按金比例。(資料來源:維基百科),,,
,期貨,大戶報告制度,大戶報告制度是指當會員或客戶某品種持倉合約的投機頭寸達到交易所對其規定的頭寸持倉限量80%以上（含本數）時，會員或客戶應向交易所報告其資金情況、頭寸情況等，客戶須通過經紀會員報告。大戶報告制度是與持倉限額制度緊密相關的又一個防範大戶操縱市場價格、控制市場風險的制度。(資料來源:維基百科),,,
,期貨,實物交割制度,實物交割制度是指交易所制定的、當期貨合約到期時，交易雙方將期貨合約所載商品的所有權按規定進行轉移了結未平倉合約的制度。(資料來源:維基百科),,,
,期貨,強行平倉制度,強行平倉制度，是指當會員或客戶的交易按金不足並未在規定的時間內補足，或者當會員或客戶的持倉量超出規定的限額時，或者當會員或客戶違規時，交易所為了防止風險進一步擴大，實行強行平倉的制度。簡單地說就是交易所對違規者的有關持倉實行平倉的一種強制措施。(資料來源:維基百科),,,
,期貨,股票指數期貨,簡稱股指期貨或期指，是以股價指數作為標的物的期貨品種。交易與普通的商品期貨交易一樣，具備相同的特征，屬於金融衍生品的一種。(資料來源:維基百科),,,
,期貨,利率期貨,（Interest rate futures）：利率期貨是指以債券類證券為標的物的期貨合約，它可以避免利率波動所引起的證券價格變動的風險。利率期貨一般可分為短期利率期貨和長期利率期貨，前者大多以銀行同業拆借中場3月期利率為標的物、後者大多以5年期以上長期債券為標的物。(資料來源:維基百科),,,
,期貨,升水,高水，又稱升水，通常是指期貨價格高於現貨價格。以恆指期貨為例，如果期指高於恆指（即恆生指數），便稱為期指高水。如果期指出現高水，一般會認為是後市向好的指標，因為期貨市場的投資者願意以較現貨市場為高的價格去購買期指，表示投資者對後市有信心。(資料來源:維基百科),,,
,期貨,按金制度,在期貨交易中，任何交易者必須按照其所買賣期貨合約價值的一定比例（通常為5-10%）繳納資金，作為其履行期貨合約的財力擔保，然後才能參與期貨合約的買賣，並視價格變動情況確定是否追繳資金。這種制度就是按金制度，所交的資金就是按金。(資料來源:維基百科),,,
,期貨,貼水,貼水，又稱低水，是指期貨價格低於現貨價格。以恆指期貨為例，假如恆指高於期指，這種情況就可稱為期指低水或貼水。需知道，期指是一種特別產品，它是現在決定價格，而在將來合約到期之日（即每月月底結算日）才作結算。在結算日當天，期貨價格應該等於現貨價格，即期指應等於恆指，因此期指的現價根本是對未來到期日恆指收市價的一個估算值。所以，若遇上期指低水的情況，即代表投資者估計未來恆指會下跌，後市向淡。(資料來源:維基百科),,,
,期貨,變相期貨,某些遠期現貨市場套用期貨交易體制組織的交易，一般都隱含巨大的風險，容易被操縱而導致交易者巨大損失。(資料來源:維基百科),,,
,期貨,平倉,平倉（Liquidation／Cover／Offset）指的是證券以及期貨市場上，持有空頭部位的投資人，藉由買進等量的契約以離開市場；或是持有多頭部位的投資人，藉由賣出等量的契約以離開市場。即以等量但相反買賣方向，來沖銷原有的契約。(資料來源:維基百科),,,
,期貨,未平倉量,未平倉量是指某特定市場在某交易日結束時，多方所持有或空方所拋空的契約口數。它代表市場當時所存在的契約口數，未平倉量等於多頭的總部位或空頭的總部位。,,,
,期貨,留倉,未平倉（Open Interest，OI），期貨和選擇權之買賣交易的專有名詞，或稱為「留倉」。在期貨或選擇權之交易市場中未進行平倉的部位（留倉），此時商品合約尚在市場中等候交易，仍受到市場價格變動的影響。(資料來源:維基百科),,,
,期貨,轉倉,由於期貨合約具有到期日，不論買方或賣方，若想繼續持有與原來部位相同之多單或空單時，必須在期貨市場將原來持有之近月期貨合約平倉，同時買進或賣出遠月期貨合約，即為轉倉。(資料來源:維基百科),,,
,期貨,,,,,
,問候,喜歡,您覺得呢?,,,
,問候,你好,您好,,,
,問候,妳好,您好,,,
,問候,您好,您好,,,
,問候,hello,hello,,,
,問候,早安,早安,,,
,問候,午安,午安,,,
,問候,晚安,晚安,,,
,問候,再見,再見,,,
,問候,你好嗎,我很好,,,
,問候,是否有空,我沒空做工作以外的事,,,
,問候,你是誰會做什麼,"我是金融對話機器人，目前會幫您記錄外幣購買紀錄和提醒', '我是個金融對話機器人，我目前會幫您記錄外幣購買紀錄和提醒', '我是金融對話機器人，目前提供外幣相關的功能', '我只是金融對話機器人，目前只會記錄外幣購買紀錄和提",,,
,問候,為甚麼聽不懂,我還在學習新的知識和應對方法,,,
,問候,好麻煩,很抱歉為您造成不便，我在未來會改進,,,
,問候,想,我想想,,,
,問候,吃什麼,不用吃,,,
,問候,需要什麼,沒什麼,,,
,問候,很棒,謝謝,,,
,問候,,,,,
,財務報表,資產負債表,為會計、商業會計或簿記實務上的財務報表之一，在財務會計中，資產負債表是個人或組織的財務餘額的摘要，無論是個人獨資企業，商業合夥企業，公司，私人有限公司還是營利實體。資產負債表利用會計平衡原則，將合乎會計原則的資產、負債、股東權益交易科目分為「資產」和「負債及股東權益」兩大區塊，在經過分錄、轉帳、分類帳、試算、調整等等會計程序後，以特定日期的靜態企業情況為基準，濃縮成一張報表。其報表功用除了企業內部除錯、經營方向、防止弊端外，也可讓所有閱讀者於最短時間了解企業經營狀況。,,,
,財務報表,綜合損益表,為會計重要財務報表之一。主要計算及顯示公司的盈利狀況。合夥經營和有限公司的損益表中會在計算公司淨盈利後加入分配帳，以顯示公司如何分發盈利。,,,
,財務報表,現金流量表,是財務報表的三個基本報告之一，所表達的是在一固定期間（通常是每月或每季）內，一家機構的現金（包含銀行存款）的增減變動情形。,,,
,財務報表,GAAP,一般公認會計原則 指就因應會計事項所制定的全球性原則，會計個體之資產、負債、資本、費用、收入等任何一環都必須遵守。,,,
,財務報表,IFRSs,國際財務報告準則，又稱國際財務報導準則、國際會計準則，是指國際會計準則理事會 編寫發布的一套致力於使世界各國公司能夠相互理解和比較財務信息的財務會計准則和解釋公告。,,,
,財務報表,固定資產,在會計學中指企業用於生產商品或提供勞務、出租給他人，或為行政管理目的而持有的，預計使用年限超過一年的具有實物形態的資產。,,,
,財務報表,無形資產,指由特定主體所擁有，無一定型態，不具實體，但可構成競爭優勢或對生產經營發揮作用的非貨幣性資產，如知識產權、品牌、人力資源、企業文化等都可以算是無形資產。,,,
,財務報表,財務比率,財務報表上兩個數據之間的比率，這些比率涉及企業管理的各個方面。財務比率可以分為四類：短期償債能力比率、資產管理比率、負債比率、盈利能力比率。,,,
,財務報表,毛利率,毛利率用來觀察公司產品或服務本身成本變化。 當產品或服務成本(銷貨成本)增加，毛利率會下滑； 當產品或服務成本(銷貨成本)減少，毛利率會上升。,,,
,財務報表,營業利益率,營業利益率除了觀察產品的成本的變化， 也包含了營業費用(薪資、廣告費)的觀察。 當產品成本和營業費用增加，營業利益率會下滑； 當產品成本和營業費用減少，營業利益率會上升。 每個產業公司的營運和成本不盡相同， 因此營業利益率走勢觀察比數據大小重要； 而營業利益率的比較，應以同產業作為基礎才有意義。,,,
,財務報表,淨利率,淨利率是觀察扣除成本、費用、還有業外損益後，淨利占營收的比例。 每個產業公司的營運和成本不盡相同， 因此淨利率走勢觀察比數據大小重要； 而淨利率的比較，應以同產業作為基礎才有意義。 最後淨利包含業外損益部分，因此可能大於營收使得淨利率大於100%， 此時投資人應特別注意業外損益來源，或是以合併報表作為觀察。,,,
,財務報表,流動負債,指一份資產負債表內，一年內到期的負債。典型的組成有：短期銀行借款。長期借款將於一年內到期的部分，也應轉列為流動負債。,,,
,財務報表,流動資產,流動資產包括現金或銀行存款、短期投資、應收帳款、應收票據、存貨、預付費用等。,,,
,財務報表,資本公積,額外實收資本,,,
,財務報表,毛利,商業會計中銷售收入扣除主營業務的直接成本後的部分。,,,
,財務報表,呆帳,又稱壞帳、呆壞帳，較文雅的稱法為不良債權，是應收帳款中無法收回的部分。歸屬為費用類，出現在損益表中。呆帳發生的原因，是因為企業為了銷售商品，而給予客戶信用融通，因此呆帳的產生是為了創造收入而發生的一項費用。,,,
,財務報表,折舊,將固定資產成本轉成費用的方式。土地不需提列折舊，因為土地的總供給數量通常是固定不變的。,,,
,財務報表,稼動率,OEE指標的一部份，是設備實際運轉的時間百分比，稼動時間等於負荷時間減去停線時間，則稼動率= (稼動時間/負荷時間)*100%，舉例來說假設稼動時間是六小時，負荷時間為十小時，則稼動率=(6/10)*100%=60%。,,,
,財務報表,最近功能,目前還在測試中，未來新增功能會再通知，謝謝,,,
,財務報表,毛利率,又稱銷售毛利率，是一個衡量盈利能力的指標，通常用百分數表示。毛利率越高則說明企業的盈利能力越強，控制成本的能力越強。但是對於不同規模和行業的企業，毛利率的可比性不強。,,,
,財務報表,資本支出,為了獲得固定資產，或為了延長固定資產耐用年限而流出的費用。在會計記帳時，資本支出並不是在支出的當年全部計入費用，而是按照折舊的方式計入每一年的費用。(資料來源:維基百科),,,
,財務報表,內部報酬率,是一種投資的評估方法，也就是找出資產潛在的報酬率，其原理是利用內部報酬率折現，投資的淨現值恰好等於零。內部收益率（IRR）衡量投資的收益率。 「內部」一詞是指內部利率不包括外部因素，如通貨膨脹，資本成本或各種金融風險。(資料來源:維基百科),,,
,財務報表,現值,在給定的時刻，一次（或多次）該時刻之後發生的現金（現金流）在該時刻的價值（總和）稱為現值。這個概念反映了金錢的時間價值，以及金融風險等諸多因素。(資料來源:維基百科),,,
,財務報表,產權比率,是資產負債率的另一種表現形式，它和資產負債率的性質一樣，是總負債與股東權益的比值。產權比率表明每1元股東權益借入的債務額(資料來源:維基百科),,,
,財務報表,安全邊際,衡量企業承受產品滯銷能力的一種方法，並常用於管理會計之中。其內涵為預期(或實際)銷貨額(或量)超過損益兩平點銷貨的部分，即為企業在發生損失之前的彈性銷售銷貨額（或量）。(資料來源:維基百科),,,
,財務報表,損益兩平點,又稱盈虧平衡點，即為總收入等於總成本之銷貨水準，亦是利潤為零的銷貨水準，常用於管理會計的使用，是CVP分析中一項重要的指標。其意涵為企業之銷貨額(或量)至少要達到損益兩平點，否則企業將發生虧損，反之，若企業銷貨額(或量)超過損益兩平點，則能夠獲利。(資料來源:維基百科),,,
,財務報表,平均成本法,指在特定間隔期間（例如每月買入一次）、買入固定金額的某資產的投資策略。平均成本法的目的是為了規避因資產的波動性對投資人最終收益造成的負面影響。(資料來源:維基百科),,,
,財務報表,折現率,根據資金具有時間價值這一特性，按複利計息原理把未來一定時期的預期收益折合成現值的一種比率。折現率是要將投資的未來效益折現，不許先決定利率。利率的決定有多重方法，有些公司很武斷的決定，有些公司以公司現行的資產報酬率為基礎，也有公司採用零風險的利率為基礎，如五年期政府公債利率加上風險溢價，即依據不同投資風險給予不等的利率加碼，例如在跨國公司可能針對不同投資行為給予不同的利率加減碼。折現時，利率越高，未來現金流量的折現值就越低，也就是說投資評估越保守。(資料來源:維基百科),,,
,財務報表,風險溢價,在面對不同風險的高低、且清楚高風險高報酬、低風險低報酬的情況下，會因個人對風險的承受度影響其是否要冒風險獲得較高的報酬、或是只接受已經確定的收入，放棄冒風險可能得到的較高報酬。確定的收入與較高的報酬之間的差，即為風險溢價(資料來源:維基百科),,,
,財務報表,現金循環周期,指一家公司從支付現金購買庫存起到最終收回銷售產品所得的現金為止的天數。[1]現金循環週期可以用來衡量公司的流動性狀況。(資料來源:維基百科),,,
,財務報表,稅盾,經由將免稅額從應稅收入中扣除，產生降低所得稅的效應。例如：債務利息是免稅支出，所以負債會產生稅盾。它是商業價值評估重要的一環，因為稅盾會節省現金流。(資料來源:維基百科),,,
,財務報表,稅率,計算稅金的比例係數。分成稅金內含與外加2種不同的計算方式(資料來源:維基百科),,,
,財務報表,節稅,節稅（Tax Mitigation），與避稅（Tax Avoidance）不太相同，是以合法的途徑避免或減少「可以避免」的稅種或者稅率。又稱作「稅務安排」（Tax Planning），例如善用避稅港，是理財的專業活動，不易被污名化，容易與避稅混淆。(資料來源:維基百科),,,
,財務報表,權益乘數,是資產負債率的另一種表現形式，它和資產負債率的性質一樣，是總負債與股東權益的比值。產權比率表明每1元股東權益所擁有的資產額。權益乘數=2+產權比率(資料來源:維基百科),,,
,財務報表,資產報酬率,資產收益率（Return on Assets，ROA），又稱資產回報率或資產報酬率，是用來衡量每單位資產創造多少淨利潤的指標，也可以解釋為企業利潤額與企業平均資產的比率。計算公式為:淨利/總資產,,,
,財務報表,營業費用,"營業費用（operating expense, OPEX）指的是運行企業的持續性、消耗性的支出，與之對照的是資本支出（capital expenditure, CAPEX）。例如：購買影印機的支出屬於資本支出（CAPEX），而紙張、墨水、電力、維修的費用則屬於營業費用（OPEX）。在企業中，營運費用可能包含了員工薪資、設備租金、場地租金。計算公式為:營業費用/營業收入",,,
,財務報表,股東權益報酬率,股東權益報酬率（又稱股權收益率、股本收益率或股東權益報酬率，英語：Return On Equity，縮寫：ROE），是衡量相對於股東權益的投資報酬之指標，反映公司利用資產淨值產生純利的能力。計算方法是將稅後淨利扣除優先股股息和特殊收益後的淨收益除以股東權益。此比例計算出公司普通股股東的投資報酬率，是上市公司盈利能力的重要指標。計算公式為:淨利/股東權益總額,,,
,財務報表,營業利益佔營業收入比率,營業費用是指和產品或服務沒有直接相關，因日常營運產生的間接費用， 通常歸類為管理費用(水電、薪資)、推銷費用(廣告)、研發費用三類佔營業收入的比例。計算公式為:營業利益/營業收入,,,
,財務報表,營業費用率,營業費用率是指從事營業活動所需花費的各項費用在營業收入中的比重。計算公式為:營業費用/營業收入,,,
,財務報表,稅前純益佔營業收入比率,稅前盈餘為損益表中的一項會計科目。 是用以衡量公司獲利情況的重要科目。 計算方式為： 銷貨收入－銷貨成本－營業費用＋其他收入及利得－其他費用及損失＝稅前盈餘，則在營業收入佔的比例為稅前純益佔營業收入比率，計算公式為:稅前純益/營業收入,,,
,財務報表,純益率,純益率、淨利率(Profit margin) 指的是稅後淨利占營收的百分比。計算公式為:淨利/營業收入,,,
,財務報表,每股盈餘,每股盈餘（英語：Earnings Per Share，EPS)，又稱每股收益或每股盈利，是指公開市場上，每股給投資者/股東帶來的收益。它是公司的獲利指標，對於有公開市場股票交易的公司而言，每股盈餘和公司的股價都有一定的聯動性，因此這也是公司現有股東與潛在投資人衡量公司獲利的關鍵要素之一。這詞彙經常出現於財經刊物或報章的財經版。計算公式為:淨利/在外流通股數,,,
,經濟金融會計,,,,,
,經濟金融會計,,,,,
,經濟金融會計,,,,,
,經濟金融會計,,,,,
,經濟金融會計,,,,,
,經濟金融會計,,,,,
,經濟金融會計,,,,,
,經濟金融會計,,,,,
,經濟金融會計,,,,,
,經濟金融會計,,,,,
,經濟金融會計,,,,,
,經濟金融會計,,,,,
,經濟金融會計,,,,,
,保險,,,,,
,保險,,,,,
,保險,,,,,
,保險,,,,,
,保險,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,經濟金融會計,,,,,
,其他,外匯市場,外匯市場（Foreign exchange market，簡稱Forex、FX或currency market）是一個分散於全球各地用於交易貨幣的金融市場。除星期六、星期天和交易中心所在國家的重大節日外，世界各地的金融中心按所處位置輪流運轉，使外匯市場能24小時不間斷的買賣各種貨幣。按交易契約種類，有即期、掉期、也有遠期合約等市場存在。外匯市場決定不同貨幣之間的匯率。[1]外匯市場的主要目的是允許企業通過轉換不同的幣種來促進國際間的貿易和投資。舉例來說：它允許美國企業進口英國商品並以英鎊支付其費用，儘管該企業的收支是以美元計算的。它也支持貨幣投機行為和套利交易。(資料來源:維基百科),,,
,其他,期貨交易所,期貨交易所(Futures exchange)，或稱為期貨選擇權交易所，或稱期貨市場（futures market），是以公司或互助組織的型態來提供衍生性金融商品的交易平台。期貨交易所起源於對商品期貨的交易需求，故又稱為商品交易所。之後，陸續發展出短期利率和債券的期貨交易。到目前為止，契約內容不僅於期貨，還包括選擇權、期權（options on futures）、其它新金融商品。有別於其它衍生性金融商品，如掉期主要在櫃台買賣中心（Over The Counter）交易，期貨契約大部份於交易所內完成交易。(資料來源:維基百科),,,
,其他,集中市場,(Stock Exchange Market）是指上市股票在證券交易所以集中公開競價方式進行交易的方式，集中市場的交易商品均為標準化，而競價的方式則有電腦自動撮合與人工撮合兩種，例如台灣的證券交易所就是利用電腦自動交易，而美國的紐約證券交易所則是由經紀人在場內走動叫喊來尋找最佳買賣主。(資料來源:維基百科),,,
,其他,店頭市場,（Over-the-counter）是指證券在證券商的營業櫃檯以議價方式進行的交易行為，又稱為「櫃檯買賣」。店頭市場也稱「櫃檯買賣市場」。(資料來源:維基百科),,,
,其他,地產市場,地產市場是一個商業市場，它當中市場參予者有生產者、中介人及消費者等。 地產市場的供求關係也是依從經濟學市場定律。它的商品就是地皮、住宅物業、辦公大樓（寫字樓）、商鋪、換樓權益書、香港的丁屋等(資料來源:維基百科),,,
,其他,資本市場,資本市場是金融市場的一部分，它包括所有關係到提供和需求長期資本的機構和交易。長期資本包括公司的部分所有權如股票、長期公債、長期公司債券、一年以上的大額可轉讓存單、不動產抵押貸款和金融衍生工具等，也包括集體投資基金等長期的貸款形式，但不包括商品期貨。資本市場是一種市場形式，而不是指一個物理地點，它是指所有在這個市場上交易的人、機構以及他們之間的關係。就其細節而言對資本市場的見解有不同的定義。有些金融學家只將有證明的物件之間的交易看作資本市場的內容，而將無證明的貸款交易另分為貸款市場[2]。其他金融學家則將兩者均看作是資本市場[3]。公認的是長期性的資本是這個市場與其它金融市場如衍生市場、貨幣市場之間的區別。(資料來源:維基百科),,,
,其他,一級市場,一級市場（Primary Market）又稱發行市場、初級市場是處理新發行證券的金融市場，籌集資金的公司、政府或公共部門通過發行新的股票和債券來進行融資。一級市場是資本市場的一部分，負責處理發行人直接向投資者發行和出售股票支持證券。這一過程通常由證券商的辛迪加（企業聯合組織）或證券包銷商（保證購買全部發行的股票或公債的人）完成，發售新證券的過程被稱為承保（underwriting）。在股票市場的新股發行中，這一過程被稱為首次公開募股（IPO）。股票經銷商則根據已經確立的股票價格抽取佣金。一旦初次交易完成，其後續的交易行為會在二級市場上完成。發行目的為籌措中、長期的資金，辦理新債券發行之市場，通常此市場無固定的發行時間與地點，屬於無形的市場，依發行目的不同，其發行方式亦有不同。(資料來源:維基百科),,,
,其他,二級市場,二級市場又稱次級市場，是買賣已經上市的公司的股票的資本市場。新股發行不屬於二級市場。二級市場是任何舊金融商品的交易市場，可為金融商品的最初投資者提供資金的流動性。這裡金融商品可以是股票、債券、抵押、人壽保險等。各種資產的二級市場可能有所不同，從貸款到股票，從零散到集中，從非流動到非常流動。主要證券交易所是流動性二級市場最明顯的例子-在這種情況下，是公開交易公司的股票。二級市場在新證券被發行後即存在，有時也被稱做「配件市場」（aftermarket）。一旦新發行的證券被列入證券交易所裡，也就是做市商（market maker）開始出價和提供新證券之後，投資者和投機客便可以比較輕易地進行買賣交易。各國的股票市場一般都是二級市場。與美國等西方國家比較，抵押貸款、人壽保險等金融產品的二級市場在中國大陸基本上還沒有形成。(資料來源:維基百科),,,
,其他,權證市場,"香港交易所是全球最大的權證市場，有上千隻權證。2006年香港權證市場每日平均成交量不逾100億港元，至2007年第三季的成交量已增致每日平均188億港元。2007年10月更曾創出單日成交量超過500億的紀錄。2007年12月17日權證發行公司麥格理證券舉行新聞發布會，指香港權證市場截至2007年11月底止，權證成交額為41,600億港元較2006年全年成交額18,000億港元增長1.31倍。而每日權證成交金額約為188億元，佔港股整體成交金額逾20%；而發行數量亦由2006年的2,823隻增加至07年11月的6,027隻增長1.13倍；發行商數目由06年的19個，增至07年的23個。截止到2006年6月5日，中國大陸上海證券交易所和深圳證券交易所只有權證27隻，但單日交易額高達百億。(資料來源:維基百科)",,,
,其他,貿易依存度,指一定時期內一國或一地區的進出口貿易值與該國或該地區同時期內的國內生產總值（GDP）的比值。(資料來源:維基百科),,,
,其他,累計期權,累計期權，英文名稱Accumulator，是一種以合約形式買賣資產（股票、外匯或其它商品）的金融衍生工具，為投資銀行（莊家）與投資者客戶的場外交易，一般投行會與客戶簽訂長達一年的合約。(資料來源:維基百科),,,
,其他,貿易,貿易是自願的貨品或服務交換。貿易也被稱為商業。貿易是在一個市裡面進行的。最原始的貿易形式是以物易物，即直接交換貨品或服務。現代的貿易則普遍以一種媒介作討價還價，如金錢,,,
,其他,,,,,
,其他,,,,,
,其他,,,,,
,其他,,,,,
,其他,,,,,
,其他,,,,,
,其他,,,,,
,其他,,,,,
